,Unnamed: 0,YEAR,STATEFIP,Inc_F,Inc_M,Agelt30,Child,Child5,White,Black,AmIndian_AlaskaNative,Chinese,Japanese,SEX,Prop_F,College,Mar,Constr,GWG,party_simplified,state,Year_imp,Pay_Transp,Empt,GDP_pc,GWG_calc,log_GDP,DEMOCRAT
70,70,2011,23,13630.632276843467,19404.561772315654,19.98706338939198,38.033635187580856,10.365459249676585,96.86287192755498,0.5659767141009056,0.5336351875808538,0.258732212160414,0.03234152652005175,6184,48.997412677878394,55.95084087968952,61.78848641655886,9.08796895213454,70.24447362831039,DEMOCRAT,MAINE,2009.0,1,59.797150563090106,39585.51,29.755526371689616,10.586218421190596,1
71,71,2011,24,22831.80989683511,31376.04860989684,22.287113131666374,43.8328379087253,10.9984262983039,66.17590487847525,23.399195663577547,0.2727749606574576,1.4443084455324358,0.19234131841230984,28595,50.16261584193041,64.18254939674769,56.13568805735268,5.441510753628257,72.76827678560312,DEMOCRAT,MARYLAND,2017.0,0,58.128269021774955,55879.72,27.231723214396883,10.93095680262105,1
72,72,2011,25,19983.34124718257,31022.290007513147,23.825694966190834,42.25694966190834,10.885048835462058,85.20210368144252,5.015777610818933,0.1562734785875282,2.037565740045079,0.10818933132982719,33275,50.22689706987228,67.17956423741548,55.82870022539444,4.98572501878287,64.41607386928203,DEMOCRAT,MASSACHUSETTS,2012.0,0,63.12629852841258,64344.99,35.58392613071796,11.072014354515522,1
73,73,2011,26,14886.460512168898,23440.883344736583,22.180138793861794,44.106147981624474,11.267227055028833,87.96549701886424,7.071645000488711,0.593783598866191,0.4349525950542469,0.0855243866679699,40924,48.8588603264588,57.58234776659173,59.80353826605415,5.329391066366924,63.50639731975589,DEMOCRAT,MICHIGAN,1982.0,1,52.26469998693724,40940.53,36.49360268024411,10.619875804905789,1
74,74,2011,27,15138.84398392271,23046.26977395922,22.058335484346767,42.014823555440834,12.382462480179948,93.39946163206608,1.8658505107120469,0.8186142556878941,0.2986835797780154,0.06637412883955898,27119,48.08805634426048,59.884214019690994,64.14322062022936,6.925034108927321,65.68891248955445,DEMOCRAT,MINNESOTA,2014.0,0,64.88587182182388,53695.68,34.311087510445546,10.891087830333554,1
75,75,2011,28,13175.836655151032,19885.62671627248,22.67694215608114,45.16786252103818,12.10913278412614,65.05447781025778,32.341217114004785,0.5226326512534325,0.23031269377269908,0.026574541589157587,11289,50.048719992913455,54.83213747896182,57.33900256887235,7.440871644964124,66.25809104808951,REPUBLICAN,MISSISSIPPI,,0,50.68366884883492,32304.51,33.74190895191049,10.38296212794657,0
76,76,2011,29,14221.562118425893,21829.63994115484,24.36557557925708,42.36484001471129,12.408973887458625,88.73115115851417,7.252666421478485,0.32364840014711294,0.35307098197866865,0.05148951820522251,27190,48.8414858403825,53.7219566016918,59.95586612725267,6.73777123942626,65.14794635533295,REPUBLICAN,MISSOURI,,0,58.33413461778399,43607.78,34.852053644667045,10.68299085378551,0
77,77,2011,30,12005.496383957923,18584.437869822486,20.096427788735483,37.058952443567826,11.001534078457155,92.70216962524655,0.26298487836949375,4.930966469428008,0.021915406530791146,0.06574621959237344,4563,47.403024326101246,58.62371246986632,63.510848126232744,9.949594564979181,64.59972837517198,REPUBLICAN,MONTANA,,0,62.472556886191526,41109.34,35.40027162482802,10.62399062527509,0
78,78,2011,31,13083.346174424823,20248.1797752809,24.034242910647404,40.72766185125736,12.50936329588015,94.20010700909577,2.108079186730872,0.8025682182985554,0.1926163723916533,0.03210272873194221,9345,48.496522204387375,57.93472445157838,63.5741037988229,7.629748528624933,64.61492499388538,REPUBLICAN,NEBRASKA,2012.0,0,66.94810295320694,54289.07,35.38507500611462,10.902078196526212,0
79,79,2011,32,15846.767233661594,23325.6472694718,22.542524619516563,41.35183527305282,12.157564905998209,74.37779767233661,6.078782452999104,2.372426141450313,1.1369740376007162,0.4476275738585497,11170,47.82452999104745,51.24440465532677,53.178155774395705,5.908683974932856,67.93709538084958,DEMOCRAT,NEVADA,2013.0,0,55.354806322181815,47065.01,32.06290461915041,10.75928511645341,1
80,80,2011,33,17172.20124872949,26171.76709742994,19.878031073036155,40.14810512559895,9.80107448816611,96.26833163932046,0.6679250762305794,0.13068099317554813,0.27588209670393493,0.0,6887,49.165093654711775,61.2603455786264,62.82851749673298,5.924205023958182,65.61345737489691,DEMOCRAT,NEW HAMPSHIRE,2015.0,0,62.008612254665856,50123.09,34.38654262510308,10.822237059144712,1
81,81,2011,34,21148.666471277844,35235.07800898788,20.27403282532239,47.76524032825322,12.070144587729581,74.4846619773349,10.499706916764362,0.202715904650254,1.831770222743259,0.14898397811645173,40944,48.659144196951935,62.71004298554123,59.66686205549043,5.036146932395467,60.021625227800456,DEMOCRAT,NEW JERSEY,2013.0,0,56.84403286065484,56182.37,39.97837477219954,10.936358285599693,1
82,82,2011,35,14287.395641768484,22369.53268673637,22.86182138808414,43.12885753873284,12.381912079607003,71.31880589494898,1.561909560398035,12.268547676029726,0.32749716588991057,0.1007683587353571,7939,48.19246756518453,57.022294999370196,53.709535205945336,8.32598564050888,63.869888753822515,DEMOCRAT,NEW MEXICO,,0,51.14929684958045,41849.17,36.130111246177485,10.641827242984988,1
83,83,2011,36,19507.43081988276,28609.253421436028,22.866549655275264,44.062819056796414,11.312248339470695,73.76535774512166,11.769969370547544,0.3395624691697927,2.935609319613174,0.18125293962441638,87171,49.28015050877012,61.71662594211378,54.86228218100056,5.451354234779916,68.18573883255006,DEMOCRAT,NEW YORK,2016.0,0,57.91851156730327,63984.66,31.814261167449946,11.06639864611217,1
84,84,2011,37,15037.01500956492,23011.932800313927,22.90430176092608,41.553440918232205,11.6397704419483,75.27100603325648,17.9844999264237,1.1502428017854516,0.44145779173002403,0.04169323588561338,40774,48.501496051405304,58.00264874675038,58.7801049688527,5.886103889733654,65.34442430389763,DEMOCRAT,NORTH CAROLINA,,0,54.79720129998065,44706.81,34.65557569610239,10.70788111799102,1
85,85,2011,38,11919.755686604887,21759.132266217355,23.336141533277168,38.19151923616962,11.710193765796125,94.04661611906768,0.6178039876439202,2.892445942151081,0.14040999719180006,0.0,3561,45.7174950856501,59.11260881774783,64.36394271272114,9.126649817467003,54.7804735077197,REPUBLICAN,NORTH DAKOTA,,0,77.2806574805332,60699.92,45.2195264922803,11.013697659089555,0
86,86,2011,39,14834.8389015488,23189.80135954579,23.17021358773319,42.25020277316442,11.52717160403229,88.46317253099532,7.856011741531806,0.13904445560233286,0.4016839828511838,0.07531574678459696,51782,48.88378200919238,53.976285195627824,57.77876482175273,5.111814916380209,63.97139273227205,DEMOCRAT,OHIO,,0,56.48542946811095,45756.62,36.028607267727956,10.731091759689264,1
87,87,2011,40,12630.452615617893,22335.362648471066,24.84205205964114,43.15769522365429,12.977002779883751,77.48294162244125,4.782663634066211,7.650998230983068,0.4359363153904473,0.025271670457417236,15828,46.39246904220369,51.40257771038666,61.018448319433915,8.27015415718979,56.54912711472133,REPUBLICAN,OKLAHOMA,,0,56.980055024989284,43886.92,43.45087288527866,10.689371604781272,0
88,88,2011,41,14983.837588106378,23064.019427826806,22.039921814843332,39.24657939939584,11.135461707042587,88.2248415565954,1.3208552982289878,1.3860095954510454,1.0246994017650892,0.35538707575667833,16883,48.74726055795771,61.310193685956285,59.675413137475566,6.699046378013386,64.9662893104761,DEMOCRAT,OREGON,2019.0,0,56.84842403384537,44070.99,35.03371068952389,10.693557021845118,1
89,89,2011,42,15371.415855930449,24382.785310149728,22.471192989719174,43.08459256192645,11.086386531428966,90.54888566894363,5.3870834195818675,0.11729800593389912,0.5537155868350238,0.04484923756296143,57972,48.51997516042227,52.35975988408197,59.20789346581108,6.387566411371007,63.04208342240478,DEMOCRAT,PENNSYLVANIA,,0,56.61778111519432,49026.3,36.95791657759522,10.800112167796096,1
90,90,2011,44,17742.98100646172,26063.313099667124,24.574113961229685,40.94380262384962,10.749951047581751,87.03739964754259,4.405717642451537,0.2349716075974153,0.4895241824946152,0.039161934599569216,5107,49.8727237125514,63.324848247503425,54.33718425690229,4.464460544350891,68.07646034336413,DEMOCRAT,RHODE ISLAND,,0,56.146870127886025,47654.85,31.923539656635867,10.771739687743228,1
91,91,2011,45,13992.010563019176,21685.76812634601,24.04881550610194,41.38549892318736,11.75264075479438,72.23361706491642,23.46426007588965,0.3999589785663009,0.3076607527433084,0.05127679212388473,19502,49.03599630807097,55.614808737565376,57.02492052097221,5.476361398830889,64.52162764767507,REPUBLICAN,SOUTH CAROLINA,,0,51.94924512937506,36835.7,35.47837235232493,10.514222762601339,0
92,92,2011,46,11854.84076433121,17488.400293973544,23.34639882410583,38.16756491915728,13.547280744732975,91.94022537971583,0.6614404703576678,4.630083292503675,0.17148456638902498,0.0,4082,46.25183733463988,53.23370896619304,63.00832925036747,9.03968642822146,67.78687910303812,REPUBLICAN,SOUTH DAKOTA,,0,68.76927185762497,50871.78,32.21312089696188,10.837063628358557,0
93,93,2011,47,14181.85111494857,22474.19776259479,22.81327426984008,42.000150161423534,11.588707860950521,83.26450934754861,12.557249042720924,0.23275020647195735,0.259028455589759,0.06757264058863278,26638,48.089195885577,52.28620767324874,59.08852015917111,5.920114122681883,63.102813567620686,REPUBLICAN,TENNESSEE,,0,56.076154579052414,42175.54,36.89718643237932,10.649595711125919,0
94,94,2011,48,15021.20936293163,26177.11792421653,24.157043443776143,45.19720131813761,13.072790278263005,78.97306127073753,9.139150386659994,0.5155466588610762,0.7374394515943233,0.06892839944479591,105907,46.52950229918702,54.80091023256253,58.82236301660891,7.515083988782611,57.38297625589814,REPUBLICAN,TEXAS,,0,57.24758616559066,52301.43,42.61702374410185,10.864778991935436,0
95,95,2011,49,11681.546373120842,27328.4506695145,30.86338618253512,48.4186313973548,17.39094717818122,91.2922040581615,0.6736219502176949,0.7639858703688491,0.3614556806046168,0.2053725457980777,12173,44.37689969604863,61.447465702784854,65.28382485829295,6.111886962950793,42.74500049193008,REPUBLICAN,UTAH,,0,59.13129792308291,44618.11,57.25499950806992,10.705895109402276,0
96,96,2011,50,14861.171360095866,20113.304373876574,19.832234871180347,37.92690233672858,9.856201318154584,96.9442780107849,0.5692031156381067,0.35949670461354105,0.14979029358897544,0.0,3338,50.08987417615339,59.19712402636309,61.11443978430198,9.047333732774117,73.88726926142355,DEMOCRAT,VERMONT,2005.0,1,66.47815598607774,45326.4,26.11273073857644,10.721644923176914,1
97,97,2011,51,18697.99780024093,30513.131514167497,23.186508144346096,42.51296286597182,11.928455454878751,74.6399203896716,16.34892368931022,0.3666265123343634,0.7201592206567852,0.13617556172419212,38186,48.211386371968786,62.87120934373854,58.8697428376892,5.944587021421463,61.27852787433271,DEMOCRAT,VIRGINIA,,0,59.27448741656368,53722.85,38.72147212566728,10.891593702096637,1
98,98,2011,53,16671.203156328826,28608.06868895932,22.621434577323587,42.633076773818,12.528297005368346,82.61431990168812,2.409287885647759,1.5490589224500355,1.6654808873940883,0.6112153159562771,30922,47.370803958346805,63.97710368022767,60.04786236336589,6.920639027229804,58.27447961477639,DEMOCRAT,WASHINGTON,2018.0,0,55.86696055747663,55642.64,41.72552038522361,10.926705092790987,1
99,99,2011,54,13377.757753562448,22265.10198379436,21.011455713886562,41.93908913104219,10.980720871751886,95.0544844928751,2.486728136350936,0.06985191394244203,0.20955574182732606,0.06985191394244203,7158,48.812517462978484,49.315451243364066,60.463816708577816,8.298407376362112,60.08397250234667,REPUBLICAN,WEST VIRGINIA,,0,48.96219230143606,37301.37,39.916027497653324,10.526785334179925,0
100,100,2011,55,14417.297155084716,22116.54014803381,21.485950819097063,41.29161258638229,11.063949205458309,93.91026765355878,2.3923948503876242,0.8033114673588944,0.25958536499807067,0.017539551689058828,28507,48.75644578524573,52.93085908724173,62.89332444662715,6.945662468867296,65.18785062484754,DEMOCRAT,WISCONSIN,,0,60.892313839855305,46691.65,34.81214937515246,10.751320626813678,1
101,101,2011,56,12815.25769629886,25097.1947423037,23.555863023175373,38.32583881010031,12.244897959183673,92.83984780352819,0.48426150121065376,2.282947077135939,0.20754064337599445,0.03459010722933241,2891,46.696644759598755,55.96679349705984,62.22760290556901,10.549982704946386,51.06251048328333,REPUBLICAN,WYOMING,,0,68.77694976660423,70080.6,48.93748951671667,11.157401287217459,0
102,102,2012,1,13942.77382943144,24261.310618729098,21.827968227424748,43.1438127090301,10.906145484949834,75.62709030100335,21.00229933110368,0.49644648829431437,0.20380434782608695,0.03658026755852843,19136,48.228469899665555,55.17872073578595,59.98641304347826,5.936454849498328,57.46916994116543,REPUBLICAN,ALABAMA,,0,51.9798481594608,39298.72,42.53083005883457,10.578947227352385,0
103,103,2012,2,16292.09939148073,27394.540229885057,26.60581473968898,42.866801893171065,13.556457065584855,63.657876943881,2.028397565922921,22.2447599729547,0.37187288708586885,0.23664638269100743,2958,45.40229885057471,53.61730899256254,55.00338066260987,9.634888438133874,59.472067261444565,REPUBLICAN,ALASKA,,0,62.83739959770666,79796.93,40.52793273855544,11.28724031151992,0
104,104,2012,4,15915.026284936272,25721.80136908589,23.974131084300897,42.77447902878106,12.541129306758444,79.44858363904542,3.475662796414659,5.559547672175787,0.6089028402859196,0.1550622139858553,26441,47.51711357361673,60.41753337619606,54.7747815891986,5.801596006202488,61.87368472592269,REPUBLICAN,ARIZONA,,0,50.2648579757255,41399.32,38.12631527407731,10.63101973455774,0
105,105,2012,5,13315.630595759005,21152.208010770784,23.460114439582632,43.32716257152474,12.108717603500505,83.61662739818243,12.142376304274656,0.589027263547627,0.15987882867721306,0.01682935038707506,11884,48.359138337260184,48.51901716593739,61.805789296533156,7.295523392797038,62.951492293280374,REPUBLICAN,ARKANSAS,,0,53.003986621856114,36750.71,37.04850770671962,10.51191282418225,0
106,106,2012,6,18257.72438420698,29135.614092543725,23.76825650747265,46.12700672003225,12.439932232851952,64.59481417567814,4.440763577047343,0.815599040175338,4.231038109573684,0.8565364437362624,158779,46.538270174267375,61.46467731878901,55.39397527380825,6.376158056166117,62.664628678203925,DEMOCRAT,CALIFORNIA,1984.0,1,54.46607603816422,55665.25,37.335371321796075,10.927111353305152,1
107,107,2012,8,16800.82204749679,28848.78570282413,24.053273427471115,40.06739409499358,12.130937098844672,88.34242618741978,2.860237483953787,0.8624839537869063,0.5896983311938383,0.2888318356867779,24928,47.10767008985879,66.86456996148908,58.51652759948652,6.58295892169448,58.23753630591143,DEMOCRAT,COLORADO,2008.0,1,62.82515605565247,53299.57,41.762463694088574,10.88368354257918,1
108,108,2012,9,21455.48441108545,36537.96270207852,20.94110854503464,44.19168591224018,10.3175519630485,83.89722863741339,7.193995381062356,0.24826789838337182,1.0219399538106235,0.12702078521939955,17320,49.34757505773672,65.0,57.63279445727483,4.6016166281755195,58.72107480657349,DEMOCRAT,CONNECTICUT,2015.0,0,61.838401139738394,67024.33,41.2789251934265,11.11281096678415,1
109,109,2012,10,19453.97055153481,25127.07511854255,22.510606438732218,44.02295982031445,12.428250561517345,77.76391315198403,15.547791365111056,0.32443224357374595,0.6239081607187422,0.02495632642874969,4007,50.41177938607437,58.297978537559274,56.77564262540554,5.739955078612428,77.4223440641475,DEMOCRAT,DELAWARE,2016.0,0,58.356143735022144,68133.1,22.577655935852505,11.129218423980179,1
111,111,2012,12,16376.197304555024,24768.605050492315,20.984883823547953,41.035565249183676,10.422471286829133,80.09934568010186,12.906113289375812,0.27483957185541924,0.48286034871846595,0.0819475787642305,79319,49.31100997238997,58.592518816424814,55.04986194984808,5.515702416823207,66.11675252268404,DEMOCRAT,FLORIDA,,0,53.098204871449695,40284.37,33.88324747731596,10.603718831513861,1
112,112,2012,13,16162.296053926391,26597.606622712065,22.473430427081283,44.198976579413504,12.224463688250344,68.61838220822673,24.19553237551663,0.2804566030308994,0.5609132060617988,0.12054713639047432,40648,48.04418421570557,58.49734304270813,58.593288722692385,5.4295414288525885,60.765978996490546,REPUBLICAN,GEORGIA,,0,54.36995510714307,45221.92,39.234021003509454,10.719337204019498,0
113,113,2012,15,15873.926069458936,24129.80772097183,26.501714115367417,43.464003577284245,11.492025637203756,26.248323148010137,1.9376956327321508,0.327917722462364,3.7561484572961694,14.935161723058577,6709,45.908481144730956,60.94798032493665,56.11864659412729,7.050231032940825,65.78554729079961,DEMOCRAT,HAWAII,,0,60.86271564128128,51548.53,34.2144527092004,10.850278973034637,1
114,114,2012,16,11505.246772968869,22045.11769172361,23.158694001518604,43.43204252088079,14.305239179954443,92.33105542900532,0.3340926347760061,1.624905087319666,0.2733485193621868,0.2733485193621868,6585,46.135155656795746,55.68716780561883,64.63173880030372,8.974943052391799,52.18954570284865,REPUBLICAN,IDAHO,,0,55.33820829495398,36556.6,47.81045429715134,10.506617023431705,0
115,115,2012,17,17591.66903494205,27623.437023848248,23.392854085703036,44.04649809111297,11.615962746742907,82.06844601188132,8.441903066203283,0.21742480012326446,0.8217630240879287,0.1455205355155707,58411,48.89832394583212,60.51942271147558,57.84355686428926,5.180531064354317,63.683853025800396,DEMOCRAT,ILLINOIS,2003.0,1,57.70895183112605,56379.42,36.3161469741996,10.939859477279255,1
116,116,2012,18,13928.785670711042,23284.496373618924,23.83921914186945,43.24544160509727,11.950111841659323,90.06981630854742,5.863214261506134,0.25079644818003116,0.35247068392869246,0.04405883549108656,29506,48.12580492103301,51.704738019385886,58.57791635599539,5.609028672134481,59.819999742370214,REPUBLICAN,INDIANA,,0,55.701791209619714,45966.72,40.180000257629786,10.73567293537367,0
117,117,2012,19,13677.11898439018,20695.891832372563,24.50935941446985,40.35883153053954,12.436038603536499,95.52432152341473,1.3342833085044368,0.16840468942289008,0.1943131031802578,0.04533972407539348,15439,48.61066131226116,54.95822268281624,62.264395362393934,7.105382472958093,66.08615417575963,DEMOCRAT,IOWA,,0,64.78814005519942,51538.82,33.913845824240354,10.850090589105305,1
118,118,2012,20,13450.440831868777,24021.308582308146,23.850322202694787,42.47949619214997,12.902753368482719,90.90509666080844,3.1487990626830697,0.8274751025190392,0.3441710603397774,0.03661394258933802,13656,46.902460456942,58.25278265963679,62.71968365553603,7.300820152314001,55.993788955257486,REPUBLICAN,KANSAS,,0,63.80380066139436,49150.94,44.006211044742514,10.802651250519592,0
